trait,axis,n,mean_delta,cohen_d,t_stat,p_raw,p_adjusted,significant,direction,exceedance_rate
spontaneous,entertaining,100,0.40702535793185235,1.1815980412698988,11.815980412698988,1.2708579554956602e-20,9.481003794967623e-19,True,+,0.53
inspirational,animated,100,0.22993568636476994,1.1809076342314624,11.809076342314624,1.3149183817090141e-20,9.732466762255695e-19,True,+,0.53
casual,empathetic,100,0.38314848095178605,1.1806096396411339,11.80609639641134,1.3344062171484322e-20,9.778470427728883e-19,True,+,0.53
humble,dispassionate,100,-0.3123220174014568,-1.1804956214237177,-11.804956214237178,1.3419390267840699e-20,9.778470427728883e-19,True,-,0.45
playful,reverent,100,-0.4671815240383148,-1.179897744069958,-11.798977440699579,1.3821427623259297e-20,9.993955358356723e-19,True,-,0.49
entertaining,closure_seeking,100,-0.3215703999996185,-1.1790578644358203,-11.790578644358204,1.440669010689984e-20,1.0337624962202938e-18,True,-,0.38
humble,ritualistic,100,-0.43455047011375425,-1.1759711676747415,-11.759711676747413,1.677948969965292e-20,1.1847347771403651e-18,True,-,0.53
analytical,philosophical,100,0.26666735120117663,1.1758993049604032,11.758993049604031,1.6839170352151417e-20,1.1847347771403651e-18,True,+,0.25
patient,emotional,100,0.303599958717823,1.175839772295562,11.758397722955621,1.6888772354979673e-20,1.1847347771403651e-18,True,+,0.5
resilient,condescending,100,0.3019370663166046,1.1746357403954597,11.746357403954597,1.7924021570936973e-20,1.2480429834578337e-18,True,+,0.41
analytical,rhetorical,100,0.23379868403077125,1.1740416293762928,11.740416293762927,1.845806853085961e-20,1.2757782661035317e-18,True,+,0.4
empathetic,animated,100,0.19990239202976226,1.1718212804334853,11.718212804334854,2.0599157669403183e-20,1.4133728619882477e-18,True,+,0.5
playful,metaphorical,100,0.3992824031412601,1.1700668685183668,11.70066868518367,2.2465798535325114e-20,1.530279030667073e-18,True,+,0.47
skeptical,contrarian,100,0.30926852313801645,1.1699105148751792,11.69910514875179,2.2640171548948915e-20,1.5310619608641711e-18,True,+,0.51
anxious,narrative,100,0.41874209329485895,1.168040872864129,11.68040872864129,2.4833516712552376e-20,1.6673932649856596e-18,True,+,0.5
entertaining,gregarious,100,0.4568861401826143,1.1678661778946267,11.678661778946266,2.5049041440127094e-20,1.6699360960084729e-18,True,+,0.69
playful,mischievous,100,0.38899126708507537,1.1672988286492663,11.67298828649266,2.5762017144024454e-20,1.7053729658720411e-18,True,+,0.45
entertaining,forgiving,100,0.26901706218719484,1.1652744352509468,11.652744352509469,2.847604054140468e-20,1.8718516160084193e-18,True,+,0.46
reactive,condescending,100,0.28925093650817874,1.1629815442329257,11.629815442329257,3.189806443768782e-20,2.0822347619046217e-18,True,+,0.41
formal,grandiose,100,0.21687723338603973,1.1624060311248818,11.624060311248819,3.281990532831049e-20,2.1276352419732315e-18,True,+,0.33
playful,accommodating,100,0.2538533395528793,1.1612896658183618,11.612896658183617,3.468494980422156e-20,2.233140603833443e-18,True,+,0.56
anxious,stoic,100,-0.4280089074373245,-1.1604765891364515,-11.604765891364513,3.6109878677588315e-20,2.309067071900205e-18,True,-,0.53
