condition,axis,num_topics,count,overall_mean,overall_std,overall_variance,between_topic_std,between_topic_variance,mean_within_topic_std,mean_within_topic_variance,pooled_within_topic_std,pooled_within_topic_variance
Neutral,goofy,5,628,-3.5234298660496997,0.3883984601204901,0.15085336382396794,0.3615768488800781,0.13073781764604686,0.1977770617912939,0.046660477939500705,0.214826080649082,0.04615024492704589
Neutral,grandiose,5,628,-0.4100426381845383,0.5329496043290068,0.284035280754445,0.5845971256057463,0.3417537992665007,0.1028079864685385,0.012640399547436187,0.11191811169123007,0.012525663724530648
Neutral,gregarious,5,628,-0.795365234136961,0.2405161025245653,0.0578479955736072,0.17760601126959008,0.03154389523909376,0.13817644147166605,0.03303841239510051,0.18025616227388738,0.032492284037710026
Neutral,grounded,5,628,-1.7169041892003483,0.7698288346263482,0.5926364346221613,0.8256763604484132,0.681741452203338,0.20809012739636096,0.050837849916109165,0.22436495549450783,0.05033963325405248
Neutral,hedonistic,5,628,-2.153248841975145,0.6219932207482163,0.38687556665673933,0.6787862532192527,0.46075077755943145,0.12998138731626158,0.020522566957794735,0.14237646114440244,0.020271056688003535
Neutral,historical,5,628,-1.2039520473332161,1.0303106097671249,1.0615399525987048,1.1400935890188326,1.2998133917218428,0.1562851698159013,0.027269588350041285,0.16473509478639733,0.027137651454283318
Neutral,hostile,5,628,-2.5734771945673947,0.38584795721855913,0.14887864608973506,0.3956024637832569,0.1565013093513831,0.14570100637115996,0.02449034237160998,0.15569190042993417,0.024239967859484533
Neutral,humble,5,628,-0.9368803393878754,0.2153532197635795,0.04637700926254057,0.15241163319062576,0.02322930593183386,0.1465013768600253,0.028170125707633602,0.16673456148082869,0.027800413992204245
Neutral,iconoclastic,5,628,-1.0182569230058391,0.6434191365783302,0.41398818531520387,0.7097842747125538,0.503793716629226,0.09973523916223075,0.013020213420175846,0.11372710381956964,0.012933854143187172
Neutral,idealistic,5,628,0.7547227982313011,0.4583811530411872,0.21011328146336827,0.49845262872831975,0.24845502308617215,0.10197759496672214,0.011154949491016093,0.10517415134719452,0.011061602111602578
Neutral,impatient,5,628,-2.332035910551715,0.22109794071014421,0.04888429938626644,0.1729711602191142,0.029919022267546475,0.13395862344133463,0.025290167265488838,0.1578620889630456,0.024920439131776526
Neutral,impulsive,5,628,-3.3549410484399007,0.4601757833907593,0.21176175161929903,0.4511284086752976,0.2035168411139063,0.2020531306519442,0.05012722381606486,0.2226177951302132,0.049558682708637586
Neutral,innovative,5,628,-0.19736687555482055,0.5121187830102089,0.26226564791185736,0.5644181443101296,0.31856784162649027,0.08856131571539791,0.008751833372122103,0.09308677481034118,0.008665147644591168
Neutral,inquisitive,5,628,-1.9486110533119008,0.23398095800577942,0.05474708870930232,0.1521167951338449,0.02313951936179214,0.16830345505876293,0.03666241307514493,0.19018634495351244,0.036170845806776424
Neutral,inspirational,5,628,2.396065964060984,0.4288995744066007,0.1839548449261632,0.4556570912344865,0.20762338479227316,0.12678840290408647,0.01833692864012788,0.13477278607682008,0.018163703866908312
Neutral,introspective,5,628,2.0094957594658918,0.4817187957138351,0.23205299814398758,0.5012341151210856,0.2512356381612177,0.16698165602705783,0.032037925621148884,0.1783948151286623,0.031824710064789596
Neutral,introverted,5,628,2.7352653669703537,0.40768026837063176,0.16620320121875035,0.3316391324180688,0.10998451415100938,0.2292916013348611,0.07929016169250529,0.2794626383084861,0.07809936621033974
Neutral,ironic,5,628,-3.1851167914214407,0.430053612391195,0.18494610953071616,0.44029679347705486,0.1938612663461763,0.1621027503235954,0.03075095342782764,0.17444754663264328,0.030431946526148255
Neutral,irreverent,5,628,-3.7889037033554853,0.4228628422527954,0.17881298335811252,0.3849388878738133,0.1481779473975282,0.2219923742017019,0.06084617927864444,0.24523528857602322,0.06014034676296538
Neutral,judgmental,5,628,-1.6622565825274036,0.5242115960538988,0.274797797437376,0.5771002860569768,0.33304474016704444,0.09576411869206865,0.010427941031745101,0.10179000717611357,0.010361205560913253
