condition,axis,num_topics,count,overall_mean,overall_std,overall_variance,between_topic_std,between_topic_variance,mean_within_topic_std,mean_within_topic_variance,pooled_within_topic_std,pooled_within_topic_variance
calm,forgiving,25,100,0.9349456852674485,0.347461380603761,0.1207294110110717,0.3338031889319512,0.1114245689411399,0.10670712323956529,0.016739374289955474,0.11261147436676767,0.012681344159057174
calm,formal,25,100,1.3616076704859734,0.5850770389496232,0.3423151415060589,0.5316143098639369,0.2826137744521099,0.24094303380720952,0.09011035548929716,0.261276521764251,0.06826542082522512
calm,fundamentalist,25,100,-2.716795209646225,0.6042012297298522,0.3650591260070657,0.5737306934982763,0.32916690866201304,0.20841961785113475,0.06054440324195008,0.21416575859131284,0.04586697215299249
calm,futuristic,25,100,0.19749565310776235,0.29671984730790557,0.08804266778642679,0.28525819419566295,0.08137223735577057,0.09840707100166161,0.01205985766269706,0.09558376329206507,0.009136255805073525
calm,goofy,25,100,-3.180698854923248,0.5272327067535922,0.27797432707071934,0.49366710142384457,0.24370720702822046,0.19557179732751911,0.05498088673722749,0.20408867416430052,0.04165218692214203
calm,grandiose,25,100,-0.2646216008812189,0.3812442440615433,0.14534717363005756,0.3684286982715816,0.1357397057100921,0.1202209733743968,0.018111445882758107,0.11713578588724623,0.013720792335422791
calm,gregarious,25,100,-0.2637180395424366,0.29000770091481287,0.08410446658989557,0.25955221176210413,0.06736735063060016,0.1316808531325122,0.02478768709149388,0.13703485259921758,0.01877855082688929
calm,grounded,25,100,-1.6473830923438073,0.9271696062239541,0.8596434787054821,0.9248703687477667,0.8553851989876301,0.17747877609915466,0.039836337187069915,0.17372116544490998,0.030179043323537786
calm,hedonistic,25,100,-1.6609557485580444,0.4197339159826616,0.17617656022614,0.3930588882455457,0.1544952896288244,0.1583599565613821,0.03479908877360948,0.16236670237648246,0.026362946040613237
calm,historical,25,100,-1.3483629474043846,0.5966087557111146,0.35594200739116444,0.5872337138496779,0.3448434346816854,0.1486360863528428,0.028443853363779758,0.14679364346060492,0.0215483737604392
calm,hostile,25,100,-2.3204768562316893,0.42896350667522803,0.1840096900591084,0.40711314973057633,0.16574111668355065,0.14650857408488188,0.03074416152307833,0.15261399495746622,0.023291031456877526
calm,humble,25,100,-0.58059539437294,0.3239909298498055,0.1049701226249416,0.29779261179836575,0.08868043964169216,0.13446236750033216,0.025049599123556913,0.13775692009114335,0.018976969032997653
calm,iconoclastic,25,100,-0.6300452788174152,0.37900472926528206,0.14364458480544975,0.3605582863055378,0.13000227782358617,0.13383800807111862,0.023207936329003264,0.13259626671296063,0.017581769946214586
calm,idealistic,25,100,0.3633352703228593,0.42386198003400044,0.1796589781183434,0.4189935258304479,0.17555557468783023,0.10025789709261654,0.012438715515790694,0.09707352538228153,0.009423269330144458
calm,impatient,25,100,-2.1396328461170198,0.3547780686096542,0.1258674779663965,0.317775908901448,0.1009815282781414,0.16865987246925918,0.03688871471962239,0.1671705596081856,0.027945995999713934
calm,impulsive,25,100,-3.306045367717743,0.5448391798934369,0.29684973194695286,0.5061758906745838,0.25621403230020817,0.20977878286820575,0.06388768482571114,0.21999945734387472,0.04839976123159935
calm,innovative,25,100,0.13829883866012097,0.3195894455987123,0.10213741373809226,0.3067893831511796,0.0941197256142813,0.10479588708127185,0.01434813734800172,0.10425833789780752,0.010869801021213408
calm,inquisitive,25,100,-1.8470478224754334,0.33856956517204784,0.11462935046078954,0.30207379679147367,0.09124857870801655,0.1644923815656661,0.03451256186198103,0.16169687751614278,0.026145880198470483
calm,inspirational,25,100,2.2521858370304106,0.44889637438458746,0.2015079549356277,0.43343362185726586,0.18786470455630735,0.13906099349081655,0.025523678682955096,0.13905437862347206,0.019336120214359924
calm,introspective,25,100,2.545933917760849,0.5530101274056393,0.30582020101320134,0.53758441098151,0.2889969989303371,0.16266255614347563,0.03376650670659429,0.15993963517194565,0.025580686898935074
calm,introverted,25,100,2.2846929275989534,0.669490336722618,0.44821731096496453,0.6456378362827759,0.41684821563990465,0.1994286856168768,0.058081134454675276,0.209763818222686,0.04400085943536005
calm,ironic,25,100,-2.863684184551239,0.47084865863077136,0.22169845933439664,0.43533549373804387,0.18951699210814643,0.18807960017270578,0.05006021642297601,0.19474189683024667,0.037924406381042434
calm,irreverent,25,100,-3.296908133029938,0.5816831941901645,0.33835533840327253,0.5469611161960374,0.29916646263041513,0.21105286935435966,0.06369597452538851,0.2196691288178595,0.04825452615559735
calm,judgmental,25,100,-1.5719977647066117,0.32275665209253596,0.10417185646998231,0.30631727931366054,0.09383027560612311,0.10887141352179378,0.017404097764539102,0.11482561799917847,0.013184922548893257
calm,libertarian,25,100,-2.8993109560012815,0.5800255763691862,0.3364296692424066,0.5619757703063201,0.31581676641138184,0.16794002632943472,0.03984170239340794,0.17373286353995865,0.030183107873793892
calm,literal,25,100,-1.631367718577385,0.5340360611503187,0.2851945146089469,0.5145525493598595,0.2647643260527307,0.165875514452533,0.03755842193631451,0.16868120805754686,0.02845334995175341
calm,manic,25,100,-2.3782558643817904,0.48034814314158647,0.23073433861957005,0.45120151372584827,0.20358280598849685,0.1771439143932334,0.04398333531255669,0.18253960822275997,0.0333207085701187
calm,materialist,25,100,-1.3607391721382738,0.9919043271151123,0.9838741941496838,0.9998106220715245,0.9996212800070489,0.11698962702577242,0.019198697868560797,0.12060044810133595,0.014544468082243026
calm,meditative,25,100,0.8606857880949974,0.49667402958500984,0.2466850916642112,0.496012539857755,0.246028439696141,0.08885068647544651,0.01070791818569878,0.09006697081388927,0.008112059231589983
calm,melancholic,25,100,-0.7602344045042991,0.2848341668385185,0.08113050259859299,0.26612127119407336,0.07082053098194953,0.10856545569061982,0.01644198377324739,0.11160666787009728,0.012456048313066204
calm,melodramatic,25,100,-0.9256679785251617,0.3466913530665815,0.12019489429113707,0.3326961649682004,0.11068673818454804,0.11051359064835482,0.016978235588079447,0.11341207910949774,0.012862299687938976
calm,mercurial,25,100,-2.200297336578369,0.4401230249158166,0.1937082770610485,0.3931138216780729,0.1545384767943397,0.19786407541274575,0.057885675423829275,0.2094105642320651,0.04385278441199186
calm,metaphorical,25,100,0.44740643218159676,0.41761705960945983,0.17440400847685114,0.39337466108640196,0.1547436239848416,0.14929710263660478,0.032141452488846284,0.15604353629299397,0.02434958521882293
calm,militant,25,100,-1.682500528693199,0.3036921871945025,0.09222894456298078,0.2792557334744261,0.07798376467833971,0.11963328801355937,0.021922988034859817,0.12887328764656078,0.016608324268833193
calm,misanthropic,25,100,-1.614419665336609,0.3514580561451024,0.12352276522929394,0.32087513429526515,0.10296085180900444,0.14539962402822684,0.031260159787142326,0.15388937335853828,0.023681939232683587
calm,mischievous,25,100,-1.9035576498508453,0.3699390768752392,0.13685492059930413,0.3421713447633558,0.1170812291771633,0.15178170704867303,0.03078452184431242,0.15271413640463166,0.023321607457812442
calm,moderate,25,100,2.815127464532852,0.43684590304682397,0.19083434300879515,0.3962712083706578,0.15703087058354132,0.18253388186698313,0.05090181842467659,0.19637205416010195,0.038561983655058016
calm,mystical,25,100,0.23147178187966347,0.5187746671280588,0.26912715525382813,0.5182631959812977,0.26859674030874897,0.0907129401745487,0.011444017339854578,0.09311127808139263,0.00866971010595043
calm,naive,25,100,-1.661732076406479,0.46575003143679283,0.2169230917833735,0.4309570464661813,0.1857239758988544,0.17625597849171903,0.04861179200351948,0.19190392167483558,0.036827115154181425
calm,narrative,25,100,-0.14625979140400885,0.4388219567155185,0.19256470969563638,0.39040216022136504,0.1524138467055084,0.20087754337316763,0.05909569301518925,0.21158795902755517,0.044769464405446366
calm,neurotic,25,100,-1.9820524883270263,0.4503908121916597,0.20285188370666288,0.42062085331456883,0.17692190224307605,0.16528186969615855,0.041304451621657565,0.17689333291147086,0.03129125122852846
calm,nihilistic,25,100,-0.6883640812337398,0.34796893974502097,0.12108238302727403,0.3301304119676066,0.10898608890590165,0.12123493335785815,0.020326551796447573,0.12409231594299719,0.015398902876096635
calm,nonchalant,25,100,-2.64809660077095,0.43720504335167976,0.1911482499321442,0.4033111876922011,0.16265991411769384,0.17753221883093304,0.04411099983978218,0.1828043328836795,0.033417424121047104
calm,nostalgic,25,100,-0.7902901816368103,0.2908079309540938,0.084569252705801,0.26484104949027887,0.07014078149511234,0.1251276425156771,0.021851213257913518,0.12866215231299866,0.016553949437813267
calm,nurturing,25,100,1.8507594406604766,0.345517143777414,0.11938209664410218,0.3302172850827462,0.1090434553674197,0.11208675755894149,0.01800874469991769,0.11680320376183416,0.013642988409028549
calm,optimistic,25,100,0.544506573304534,0.4086706117138509,0.16701166887857308,0.3963036241629631,0.1570565625246991,0.12550252769721593,0.019423002888101667,0.12130291063016478,0.014714396127349743
calm,pacifist,25,100,-1.2534840780496597,0.33787021862440464,0.114156284633303,0.3323928772810568,0.1104850248671797,0.08587660961320942,0.009265463885970044,0.08378120805231076,0.007019290822704582
calm,paranoid,25,100,-1.6580293107032775,0.38220640206492473,0.14608173377941489,0.34409788145943787,0.11840335202487334,0.16651367454965332,0.0412715979969898,0.1768229683014389,0.03126636211893166
calm,passionate,25,100,-0.9593168742954731,0.36496035955140577,0.13319606404389137,0.3409119484109191,0.11622095656932917,0.13697249457554705,0.027055980129195266,0.14316757539097233,0.02049695464332975
calm,passive_aggressive,25,100,-2.6223455715179442,0.2953771644693708,0.08724766928996572,0.26301737031060946,0.06917813708510825,0.14465417651133483,0.026618907993816186,0.14200647657503052,0.02016583938925469
calm,patient,25,100,0.44288695260882377,0.18112121256537375,0.0328048936411513,0.1704463061186441,0.029051943269490527,0.07086337602412081,0.0061159722213718105,0.06806843827294731,0.0046333122889180385
calm,pedantic,25,100,-0.3552737605944276,0.5011284192276138,0.25112969255756695,0.4439060014518263,0.19705253812494883,0.214026259116961,0.07926394537605393,0.24504783913902908,0.06004844346670747
calm,pessimistic,25,100,-0.33167320519685745,0.4061119539162246,0.16492691911365373,0.391648123672977,0.1533882527765635,0.13313822023466532,0.021366569676021557,0.1272273367209549,0.01618679520910724
calm,petty,25,100,-0.8050816728919744,0.33371842693047604,0.11136798847295148,0.3296833926060828,0.10869113936025653,0.07926718648836169,0.007881086403167554,0.077269140039214,0.005970520002399662
calm,philosophical,25,100,0.9306838303059339,0.809084973282969,0.6546184939923027,0.8107565388057612,0.6573261652162977,0.13101332427953108,0.02271892059297821,0.13119185751992743,0.017211303479528938
calm,playful,25,100,-0.3352786287665367,0.40061567064734455,0.16049291556822165,0.3446439630674344,0.11877946127882706,0.19336017727118843,0.059812938113153934,0.21286810917538695,0.045312831903904456
calm,pluralist,25,100,0.44512611761689186,0.3218581168962452,0.10359264741199704,0.2974635463082482,0.0884845613822793,0.137402723767438,0.023482056014518648,0.13337704590609037,0.017789436374635335
calm,poetic,25,100,-0.9911893087625504,0.30641520832693997,0.09389027989404201,0.2940090429440034,0.08644131733284881,0.10030092077597759,0.013290283274088962,0.10034139933130476,0.010068396419764366
calm,problem_solving,25,100,0.44814216911792754,0.5231984719523471,0.27373664105327095,0.5054899671296423,0.2555201068687269,0.16956165180414387,0.034266629398347084,0.16111973102640317,0.025959567726020503
calm,progressive,25,100,-0.4918024972081184,0.22025551440434726,0.048512491625523624,0.20650355379372473,0.042643717729437765,0.08618792664326876,0.009452530252010809,0.08462273788217234,0.007161007766674846
calm,provocative,25,100,0.7302522255852818,0.5903491206177272,0.3485120842141238,0.581752063328401,0.33843546318685186,0.1422393183991919,0.02683855828347286,0.14259116776239358,0.020332241123843072
calm,qualitative,25,100,1.7511722177267075,0.8170376046976878,0.6675504474901351,0.802685605653205,0.6443041815228526,0.20267391405943522,0.056457238337726624,0.20681062618815876,0.042770635104338345
calm,quantitative,25,100,-1.6245820540189744,0.7463729702098599,0.5570726106598884,0.72400083556998,0.5241772099060291,0.21919445147708036,0.06438901739133575,0.2208609486301274,0.04877955862979977
calm,radical,25,100,-0.05105138011276722,0.36258953677736083,0.13147117218042112,0.3523156701897484,0.12412633146125156,0.109605073050771,0.014660243007753974,0.10538616940967117,0.011106244702843913
calm,reactive,25,100,-3.7301345753669737,0.5732582290990765,0.32862499722980937,0.5308673679042245,0.2818201623055593,0.2303432219744441,0.07305518859223244,0.23525484021078144,0.05534483984260031
calm,rebellious,25,100,0.14836602985858918,0.5266649451014219,0.2773759643986838,0.5226101122433562,0.2731213294190134,0.10962793798857634,0.016540971349925552,0.1119421229987119,0.012531038901458744
calm,relativist,25,100,0.4592336720228195,0.6547251190951197,0.4286649815741186,0.6474655957589068,0.4192116976914362,0.15419337653923582,0.029246802632798462,0.14885116278084948,0.022156668661210948
calm,reserved,25,100,-1.8425307834148408,0.36486829219873823,0.13312887065202383,0.34699344425103046,0.12040445035319298,0.13194603366356286,0.02161241280858438,0.12795718036321105,0.01637304000650332
calm,resilient,25,100,1.8505903255939484,0.4431114861799245,0.19634778918458143,0.4176092743315295,0.17439750600770665,0.15771501895449466,0.03595027403378295,0.16503047017505346,0.02723505608619921
calm,reverent,25,100,2.0432865452766418,0.4655973653332057,0.21678090660522265,0.4251129139863348,0.18072098963795288,0.19435791938425231,0.05482792998231428,0.2038045892335654,0.04153631059266232
calm,rhetorical,25,100,-0.643840956389904,0.418362432651405,0.17502712505400136,0.4008093343544495,0.16064812250565688,0.13852036747012428,0.02540620826404116,0.13873401699928703,0.01924712747275846
calm,risk_taking,25,100,0.45117783956229685,0.48865867001654223,0.2387872957823359,0.4801164906759046,0.230511844618946,0.12463798684550305,0.020144069320432462,0.12353403812749422,0.015260658576085195
calm,ritualistic,25,100,0.8678288266062737,0.42351960066705796,0.17936885214918424,0.3751084548199159,0.1407063528773849,0.18679105718258204,0.05666275315387059,0.20718669876918158,0.04292632814687159
calm,romantic,25,100,-0.47713831275701524,0.35001415305554245,0.12250990733918869,0.32812624750839064,0.10766683430393763,0.12948501761583028,0.0238995297786889,0.1345574389537591,0.01810570437779461
calm,sarcastic,25,100,-3.04779310464859,0.4287604721543536,0.18383554248202422,0.4023502717007069,0.16188574113763268,0.16084651225299854,0.03544916742010228,0.16387626388136223,0.026855429863713864
calm,sardonic,25,100,-3.3479135751724245,0.6211812792392567,0.38586618167731945,0.5985790493359514,0.3582968783039313,0.19380355943903937,0.050723355585029516,0.1960275096360541,0.03842678453411327
calm,sassy,25,100,-2.492283618450165,0.48532619996451065,0.23554152037199216,0.46372719425056275,0.21504291068749914,0.1578174189740143,0.0356598812110305,0.16436259161837272,0.027015061523507966
calm,savage,25,100,-1.964513716697693,0.32120335546776246,0.10317159556374976,0.30357155545821596,0.0921556892833207,0.11485998313948935,0.018227223861499147,0.11750958652543265,0.013808502925378144
calm,secular,25,100,-0.01994051715359092,0.5021130351151747,0.25211750003257266,0.5026548332140699,0.2526618813534644,0.08622200202735397,0.009387891910561205,0.0843329077299172,0.007112039326182727
calm,serene,25,100,2.4830133080482484,0.6574650331405725,0.43226026980253407,0.6504433280871157,0.4230765230530433,0.14814967471261156,0.029045606631449717,0.14833828719541012,0.022004247448067973
calm,serious,25,100,1.688388573527336,0.6102828141793888,0.3724451132827144,0.5559727153092372,0.30910566016832614,0.2504513078121163,0.09597230451772586,0.26964104157436314,0.07270629130130744
calm,skeptical,25,100,0.9999705970287323,0.2797105852298305,0.07823801148961426,0.2577381926873779,0.06642897596975594,0.12407541339678967,0.018245085925003176,0.11756715013841695,0.013822034791669073
calm,socratic,25,100,-1.9544763827323914,0.35844090126228506,0.12847987969771918,0.3230540427799288,0.10436391455645605,0.16540036834548688,0.03600763056872561,0.1651620658826061,0.027278508006610313
calm,solemn,25,100,2.158098727464676,0.6568033736116153,0.43139067158759914,0.613916118554106,0.3768930006205391,0.24092104923993543,0.08701264570134162,0.25674631640174483,0.06591867098586487
calm,spiritual,25,100,0.48316154919564724,0.5363093226004529,0.28762768950815676,0.5363415111869376,0.2876622166222879,0.09189799922667229,0.011460912874238647,0.09317998579743982,0.008682509753211087
calm,spontaneous,25,100,-1.1319665318727494,0.3764289244755746,0.14169873518183781,0.3312003282910139,0.10969365746007541,0.17895337511745016,0.046634448891129485,0.18796044250805902,0.035329127947825355
calm,stoic,25,100,2.0434559667110443,0.43042451743061677,0.1852652652053793,0.38221197777363347,0.1460859959536325,0.2012629981622616,0.05756007525045104,0.20882077869306503,0.04360611761397804
calm,stream_of_consciousness,25,100,-0.12174163311719895,0.36623848572954654,0.13413062842947127,0.3241899713861104,0.10509913754732708,0.16835149623714757,0.04252553346632343,0.1794890337376164,0.0322163132320632
calm,submissive,25,100,-2.8789196252822875,0.4100961043421907,0.16817881479664096,0.3785369530973363,0.143290224860215,0.17178706207031028,0.038584547710490816,0.17096993291948456,0.029230717962493047
calm,subversive,25,100,-1.0051650147140025,0.5443137216442869,0.29627742757025427,0.5224098459754767,0.2729120471721213,0.1793629064180413,0.04175878401242032,0.17786355004230558,0.03163544243365174
calm,supportive,25,100,2.2739085352420805,0.39899354135506493,0.1591958460430559,0.3817294850839809,0.1457173997824812,0.13011935187587462,0.023620245055257907,0.1337689240513732,0.01789412504186205
calm,sycophantic,25,100,-0.1512955394387245,0.41843884391654657,0.175091066098216,0.4043249491660971,0.16347866451816703,0.1286669519389779,0.021867516666391376,0.1287101414218862,0.016566300504841945
calm,temperamental,25,100,-2.7232320487499235,0.4807354811014896,0.23110660278988066,0.44603085583825586,0.198943524359807,0.18935699064789038,0.05041300450208966,0.1954268918990952,0.038191670077340645
calm,theatrical,25,100,-0.20032130554318428,0.36840714758448156,0.13572382639133398,0.36053052301320687,0.12998225802417648,0.10135970778213013,0.012778160565614998,0.09838914915233508,0.00968042467092044
calm,theoretical,25,100,-0.07954779244959355,0.5689280343178418,0.3236791082327633,0.5504617558311288,0.3030081446326892,0.17475340349040494,0.03940599773740539,0.17278028993187702,0.02985302858894348
calm,traditional,25,100,0.3893636480346322,0.30256409381401594,0.09154503086549665,0.2909285127102118,0.08463939950777588,0.09505071163022663,0.012501009372502427,0.09731629691801454,0.009470461645835166
calm,understated,25,100,-0.8963437387347222,0.3296956372395036,0.10869921321476236,0.3087684794220806,0.09533797388462378,0.12711247198956177,0.021450354871167893,0.12747654231972977,0.01625026884179385
calm,universalist,25,100,-0.833481398448348,0.3054418723502423,0.09329473738482169,0.29472991056483516,0.08686572018155574,0.09869181858396528,0.011960931515573309,0.09519092264613366,0.009061311754222201
calm,urgent,25,100,-0.3381276682391763,0.31233191955304823,0.09755122797169179,0.2887179807725651,0.08335807242138726,0.12743701849435304,0.022069288223257388,0.12930258212770526,0.016719157744891962
calm,utilitarian,25,100,0.5808030036091805,0.7642650076567888,0.5841010019286315,0.7610051203675606,0.5791287932256454,0.14880415742481307,0.029728467216967046,0.15007186969402322,0.022521566073459884
calm,verbose,25,100,2.558590399026871,0.36314614236379583,0.13187512071370627,0.32996941794102497,0.1088798167763388,0.17169998149021143,0.034708993868378515,0.16215638231204216,0.026294692324529183
calm,visceral,25,100,-1.8885955214500427,0.374491045134508,0.1402435428859361,0.3359249884980709,0.11284559789742905,0.16688989622980874,0.04067911130072645,0.1755491628039177,0.0308175085611564
calm,whimsical,25,100,0.5392051000893116,0.4775392550709992,0.22804374013376483,0.4599602976045959,0.2115634753725084,0.14861018173100415,0.030216488499758852,0.15129864231540205,0.022891279166483966
calm,witty,25,100,-1.9315916621685028,0.34298652020716336,0.11763975304381888,0.3088909414967474,0.09541361373874703,0.15541356651271332,0.033155048432244635,0.15848489181470476,0.02511746093351867
calm,wry,25,100,-3.3278887391090395,0.5977092499456627,0.35725634747060664,0.5766056297871964,0.33247405230228944,0.18567186386084436,0.04601159171427052,0.1867010081660111,0.03485726645020494
calm,zealous,25,100,-1.193331874012947,0.37229770341374874,0.13860557996715162,0.3489905909152649,0.1217944325473858,0.137656549915169,0.027062491895986324,0.1431848029645243,0.020501887799989647
casual,absolutist,25,100,-0.909521715939045,0.39269537919722786,0.15420966084285456,0.36713389763193655,0.13478729879041726,0.15098816148889233,0.03102900986083396,0.1533193583737778,0.02350682565214691
casual,abstract,25,100,0.886183827072382,0.7686089201323104,0.5907596721069563,0.7454890515998732,0.5557539260552785,0.22334099625932474,0.06843774183042588,0.2276988671775926,0.051846774113958966
casual,accessible,25,100,1.6124400237202645,0.677383866334918,0.458848902370842,0.598083482202595,0.35770385168358176,0.32280319260475215,0.14781962097452675,0.3346409439150242,0.11198456134433836
casual,accommodating,25,100,1.03696996062994,0.2768309887560336,0.0766353963356432,0.25463383608787116,0.06483839048082485,0.12190662303157794,0.018165583347593234,0.11731072229919356,0.01376180556635851
casual,acerbic,25,100,-2.5416672480106355,0.41832180533186797,0.17499313281611326,0.3864799224601029,0.14936673046476714,0.16938150313851413,0.03980152032236764,0.17364523290572817,0.030152666910884578
casual,adventurous,25,100,-0.12102516427636147,0.3163921308078798,0.10010398043715053,0.30327877190823477,0.0919780134901671,0.10503227728791519,0.014405396909624764,0.10446616426857282,0.01091317947698844
casual,agreeable,25,100,1.5457195818424225,0.3532726495005661,0.12480156488514982,0.32828138824005276,0.10776866986481624,0.13621717093799687,0.026794168221432955,0.14247319849348636,0.02029861228896436
casual,altruistic,25,100,4.5675660991668705,0.5658575995920745,0.3201948230161045,0.49599930845782136,0.246015313990637,0.2627737237049491,0.10775756447324245,0.28571755028407897,0.0816345185403352
casual,animated,25,100,-0.044209576398134234,0.29026320954361157,0.08425273081455854,0.26098136612210554,0.06811127346296049,0.13321072902050665,0.024031174642627832,0.1349275188214921,0.018205435335324104
casual,anxious,25,100,-1.7214521324634553,0.45567040980367324,0.20763552237064753,0.4249229594406672,0.18055952145981494,0.17299312033770117,0.042962702060691665,0.1804092612953394,0.03254750156113005
casual,arrogant,25,100,-1.3905584812164307,0.3023454460261473,0.09141276873274995,0.2632348654197836,0.06929259437257158,0.15951251130680544,0.031970333930338296,0.15562760021032895,0.02421994994722598
casual,artistic,25,100,-0.2632124173641205,0.4831286255959021,0.23341326887018535,0.4644995026915689,0.21575978800071485,0.15304884776821434,0.03193298626772951,0.15553667176402938,0.02419165626343141
casual,ascetic,25,100,0.5277862812578679,0.49312898098809943,0.24317619189036135,0.4912553155039776,0.24133178501091257,0.09051414900486401,0.012087888481309005,0.09569478185208916,0.009157491273718931
casual,assertive,25,100,0.4786683750525117,0.2594120791340307,0.06729462680064059,0.23122195567005482,0.0534635927838848,0.12537868783715977,0.020395508613473043,0.12430262623530819,0.015451142888994726
casual,avoidant,25,100,-5.073802375793457,0.6183211367915906,0.3823210282032449,0.54483937058382,0.29684993973817314,0.2775280414351202,0.12469583436342152,0.3073540973932351,0.09446654118441025
casual,benevolent,25,100,3.6752843165397646,0.4932413902573439,0.24328706906299746,0.43886739538654956,0.19260459073337402,0.21551632156566186,0.07460505502443786,0.23773721012731597,0.05651898107911958
casual,bitter,25,100,-2.6182532620429995,0.5098713794502521,0.2599688235825029,0.46951232655459874,0.22044182478671218,0.2131369251305227,0.060993311401912165,0.21495826127962073,0.046207054092357695
casual,bombastic,25,100,-0.9830737379193306,0.3248904438738715,0.10555380052056124,0.3039273672612921,0.09237184457038033,0.13224967924321068,0.02109505563705399,0.1264163864194193,0.015981102755343937
casual,callous,25,100,-1.1808886831998826,0.29232716991320645,0.08545517426946468,0.270752051493825,0.07330667338811485,0.11076223527762925,0.018968288098906348,0.11987458123574071,0.0143699152264442
casual,calm,25,100,2.1096873700618746,0.439175800939754,0.1928753841310744,0.39013140167307087,0.15220251057139497,0.20943634333248504,0.0597762935216327,0.21280289201446892,0.04528507084972172
casual,casual,25,100,-1.347268154323101,0.6434435853830185,0.4140196475705538,0.5722055630475277,0.32741920638253813,0.302314008535955,0.1274093506234822,0.31068027829397193,0.09652223532081984
casual,challenging,25,100,-0.29532490972429515,0.382604917865766,0.14638652317506956,0.35697419123463464,0.1274305732076215,0.14311889110190298,0.030119076885336354,0.1510545679179917,0.022817482488891174
casual,chaotic,25,100,0.23352657228708268,0.36439039504748205,0.13278036000286003,0.340493154875691,0.1159355885172013,0.13193248816675904,0.026872521901757613,0.14268136226464603,0.02035797113769516
casual,charismatic,25,100,0.1709607191570103,0.3226771864570056,0.10412056665980916,0.29895362530036834,0.08937327008023303,0.1200933662258823,0.02304136228824981,0.1321195575647237,0.01745557749109834
casual,chill,25,100,1.3860186272859574,0.30732306455406655,0.09444746600690294,0.28803411188553263,0.08296364960968752,0.11748219046536536,0.01847718362871181,0.11831257915111026,0.013997866385387732
casual,circumspect,25,100,0.9306771109998226,0.4277984563642147,0.1830115192676049,0.3899332862126233,0.1520479676965756,0.18314445067553248,0.046953806781621726,0.18860293142910783,0.035571065743652756
casual,closure_seeking,25,100,-2.283246159553528,0.5160074019980622,0.2662636389167897,0.47935298654932296,0.22977928571375542,0.20293137394598315,0.057350517656555466,0.2084403076687109,0.043447361861026865
casual,collaborative,25,100,-0.11123086515814067,0.3002379297451646,0.09014281445766241,0.28668502281738695,0.08218830230780569,0.10411277182394872,0.013787488130122993,0.10220110941298377,0.01044506676524468
casual,collectivistic,25,100,-0.13876874081790447,0.3963404025689867,0.15708571470854646,0.3896499571712615,0.15182708912356593,0.09980129096425344,0.013014469337116892,0.0992947454174328,0.009859446467512793
casual,competitive,25,100,-0.5883123838156462,0.2342227518485814,0.05486029748352214,0.2084807860913443,0.04346423816926486,0.1139843794543327,0.016781367821590207,0.11275263828664338,0.012713157440598638
casual,conceptual,25,100,0.8046827918291092,0.8251175621729567,0.6808189914062431,0.8089923088924913,0.654468555847204,0.20525749100654508,0.060961317171819844,0.21490187537398886,0.04618281603925744
casual,conciliatory,25,100,2.19056641459465,0.4142999564848559,0.17164445394335348,0.372118325337036,0.13847204805164015,0.1889153043582699,0.049326457699127246,0.193309411462414,0.03736852855994488
casual,concise,25,100,-2.3990457248687744,0.41575266894674623,0.17285028173634276,0.3334866736502124,0.11121336150228328,0.21682499765120436,0.08580926916904985,0.25496474677446107,0.06500702209776504
casual,condescending,25,100,-1.2958271503448486,0.3391730052754778,0.11503832750759928,0.293524355334357,0.08615654717444987,0.16764511568004664,0.0415702119267352,0.17746150228424534,0.03149258479298122
casual,confident,25,100,0.12090522922575474,0.22449888488450964,0.050399749314388315,0.19769919992363627,0.03908497365044591,0.11327716217919685,0.016498902822421814,0.11179968159554392,0.012499168804865003
casual,confrontational,25,100,1.4540628504753113,0.37434752993845444,0.14013607317102203,0.33200029826787264,0.11022419804995638,0.17819260170593768,0.04389264308180493,0.18235131569226662,0.03325200233470069
casual,conscientious,25,100,2.128092754483223,0.4837446657510679,0.2340089016426124,0.4105762976965866,0.1685728962302361,0.2546419777448603,0.09311844299354621,0.2656017225002707,0.0705442749951108
casual,contemporary,25,100,-0.16125073667615653,0.542067995964324,0.29383771224877836,0.5399861735537953,0.2915850676292695,0.10315759726523675,0.014636893602922512,0.10530221156172254,0.011088555759789771
casual,contrarian,25,100,0.33457949314266444,0.44951948775849826,0.20206776987466266,0.4258748625103062,0.18136939851817221,0.15477966774822513,0.034576626131294294,0.1618468836148197,0.02619441373582899
casual,convergent,25,100,-0.5239322770759464,0.3771759269157444,0.14226167984475097,0.345171194190186,0.1191431532986791,0.16140889144597545,0.03528218117276206,0.16348983188834812,0.02672892513088033
casual,creative,25,100,1.3873665890097617,0.40560196975355445,0.1645129578679633,0.3720445593715735,0.13841715415798828,0.16528151375141317,0.039983147063486595,0.17404098059619114,0.030290262926883776
casual,critical,25,100,0.231196820884943,0.5608828428093057,0.31458956335784827,0.5494113112844886,0.3018527889673412,0.15299062460113574,0.028886653754163008,0.14793183768762774,0.02188382860163864
casual,cruel,25,100,-1.8588816511631012,0.35743242853664314,0.1277579409696025,0.33032343258491853,0.1091135701146832,0.1376009850069582,0.02897511233308084,0.14815816776869373,0.0219508426765764
casual,cryptic,25,100,-0.8254663255810738,0.2972632182063234,0.08836542089838023,0.27986170623931916,0.07832257461918299,0.11524743823304125,0.016389460073307674,0.11142826226453363,0.01241625763129369
