trait,axis,n,mean_delta,cohen_d,t_stat,p_raw,p_adjusted,significant,direction,exceedance_rate
transparent,flexible,100,-0.0680078649520874,-0.2778282932197344,-2.778282932197344,0.006538672472634584,0.010403439614550624,True,-,0.28
optimistic,impatient,100,0.1206786260008812,0.2776149240996671,2.776149240996671,0.006578564224380337,0.010465138552915072,True,+,0.42
analytical,moderate,100,-0.10265251398086547,-0.27747098115260166,-2.7747098115260167,0.00660560134127456,0.010506370999658352,True,-,0.38
agreeable,supportive,100,0.05982545852661133,0.27742434039976394,2.7742434039976396,0.006614383709284798,0.010518559781302166,True,+,0.25
problem_solving,reverent,100,-0.10666472434997559,-0.2774182522305427,-2.7741825223054266,0.006615530886451332,0.01051860458941856,True,-,0.34
problem_solving,iconoclastic,100,0.11027067944407463,0.2773886218294618,2.773886218294618,0.006621116655582181,0.010525705490017336,True,+,0.36
concise,flippant,60,0.11555614074071248,0.277367418336187,2.148478783993196,0.03579122519771726,0.050274584109166506,False,+,0.23333333333333334
concise,provocative,60,0.13461771756410598,0.277300178675396,2.1479579478203,0.035834437539797696,0.050327762270147666,False,+,0.4
spontaneous,adventurous,100,0.07536651238799096,0.27712784149678993,2.7712784149678993,0.006670463595449325,0.01060092156659807,True,+,0.44
agreeable,bombastic,100,0.07489711999893188,0.2771266686680132,2.7712666866801325,0.006670686283662509,0.01060092156659807,True,+,0.37
factual,impulsive,100,0.09811707496643067,0.27710877644635423,2.7710877644635423,0.006674084370190634,0.010604528918152799,True,+,0.3
patient,innovative,100,0.08997691936790943,0.2770061657391874,2.770061657391874,0.006693602698528711,0.010633744357980377,True,+,0.33
practical,ascetic,100,-0.04776882708072663,-0.276845531487557,-2.76845531487557,0.006724262728959386,0.010680647119333935,True,-,0.41
serious,skeptical,100,0.09391624540090561,0.27683749266613644,2.7683749266613646,0.0067258004490511674,0.010681284713816687,True,+,0.17
formal,calm,100,0.07895685911178589,0.2767836794544645,2.767836794544645,0.00673610247000321,0.010695838381424015,True,+,0.28
optimistic,mercurial,100,0.14913861602544784,0.27670163672344955,2.7670163672344956,0.00675183647159944,0.01071901078078614,True,+,0.41
curious,quantitative,100,-0.1499316203594208,-0.2766261429136039,-2.7662614291360383,0.006766344149390076,0.010740228808555677,True,-,0.39
calm,futuristic,100,0.08009411554783583,0.27648605428509293,2.7648605428509296,0.0067933404175219035,0.010781259484164425,True,+,0.25
curious,moderate,100,-0.095788893699646,-0.27634331118485556,-2.7634331118485553,0.0068209492633445525,0.010823248324685819,True,-,0.28
independent,deontological,100,-0.10523988962173463,-0.27626372949035666,-2.7626372949035667,0.006836386064125982,0.01084591206798046,True,-,0.28
problem_solving,closure_seeking,100,-0.10996612429618835,-0.276045415737471,-2.76045415737471,0.0068788970714445796,0.010911514085652895,True,-,0.32
methodical,flippant,100,0.10242557287216186,0.2760377040770328,2.7603770407703285,0.0068804031187979465,0.010912061636021715,True,+,0.26
educational,sassy,100,0.08741448879241943,0.2760017301169822,2.7600173011698224,0.006887432621175557,0.010921367516708878,True,+,0.25
agreeable,cryptic,100,0.06238836586475372,0.2759738997343564,2.7597389973435633,0.006892875318352323,0.010927828637198987,True,+,0.28
conscientious,universalist,100,-0.090418830960989,-0.27587239155056836,-2.758723915505684,0.0069127602040891575,0.010955984811741372,True,-,0.24
reactive,sardonic,100,0.11267229795455933,0.27581128516055536,2.7581128516055538,0.006924755814898912,0.010973146436286206,True,+,0.36
formal,utilitarian,100,-0.09670449391007424,-0.27577986741360677,-2.757798674136068,0.006930930723841701,0.010981080196209672,True,-,0.31
grounded,goofy,100,0.07909507513046264,0.275735544123189,2.7573554412318906,0.0069396506536644285,0.01099304282852134,True,+,0.21
inquisitive,nonchalant,100,0.09237694025039672,0.27559235150169104,2.75592351501691,0.006967890021114891,0.011035916798395953,True,+,0.26
inquisitive,skeptical,100,0.09107707977294922,0.27551347764119904,2.7551347764119902,0.0069834896421365365,0.011058760551900849,True,+,0.31
traditional,calm,95,-0.09026636073463841,-0.2754241415082101,-2.684502464876086,0.008585641573340049,0.013444116406696061,True,-,0.3473684210526316
concise,goofy,60,0.08900273243586222,0.2752762774058456,2.132280875997626,0.037156650129945915,0.052034392900955045,False,+,0.26666666666666666
casual,sassy,100,0.08556431531906128,0.27507403686354986,2.7507403686354985,0.00707098633839183,0.011193545230866152,True,+,0.29
empathetic,calm,100,-0.09070759773254394,-0.2750296268880551,-2.750296268880551,0.007079884138993772,0.011205743543785394,True,-,0.3
grounded,edgy,100,0.10958762407302856,0.274871710549601,2.7487171054960107,0.007111606335049543,0.011254057163209714,True,+,0.31
inclusive,assertive,100,0.09089271061122417,0.274851630879728,2.7485163087972806,0.007115649203868213,0.011258559588682241,True,+,0.44
data_driven,zealous,100,0.0884857189655304,0.2746772141200451,2.7467721412004513,0.007150854734608983,0.011312358550206065,True,+,0.36
factual,hostile,100,0.09386926412582397,0.2746466709338829,2.746466709338829,0.007157036097430697,0.011320232090837717,True,+,0.38
casual,resilient,100,-0.09141490578651429,-0.2744083555020022,-2.744083555020022,0.007205434093040951,0.011393213241886647,True,-,0.31
conscientious,effusive,100,0.0888582268357277,0.2744075344307261,2.744075344307261,0.007205601353512353,0.011393213241886647,True,+,0.27
cautious,bombastic,100,0.08245339751243591,0.27420318141938865,2.7420318141938864,0.007247340290518622,0.011456421981225505,True,+,0.32
pessimistic,competitive,100,0.08239713072776794,0.27419988659878647,2.7419988659878647,0.007248015055568945,0.011456421981225505,True,+,0.21
verbose,moderate,100,-0.10699882984161377,-0.27402515454611115,-2.7402515454611116,0.00728388153160629,0.011511177941677728,True,-,0.35
formal,flippant,100,-0.0794996452331543,-0.2735577174067593,-2.7355771740675934,0.007380626442226067,0.011662109355677429,True,-,0.22
inquisitive,meditative,100,0.05287753134965897,0.2735350229885866,2.735350229885866,0.007385353129346582,0.01166761670854754,True,+,0.35
serious,deontological,100,-0.09941002607345581,-0.2734429450512599,-2.7344294505125983,0.0074045589845694515,0.011695993018812443,True,-,0.26
supportive,inspirational,100,0.08960816502571106,0.2733101103680065,2.7331011036800654,0.007432346124187644,0.011737912225699572,True,+,0.36
patient,radical,100,0.08702411234378815,0.2731440389045975,2.731440389045975,0.007467219468476617,0.011789026369445784,True,+,0.34
collaborative,conceptual,100,0.11300387285649777,0.2729693642481423,2.729693642481423,0.007504060085755781,0.011845199799513742,True,+,0.43
practical,creative,100,0.08387600481510163,0.27295575729289157,2.7295575729289157,0.007506936862568884,0.011847751260602335,True,+,0.3
spontaneous,ethereal,100,0.05543254315853119,0.2728031245046715,2.728031245046715,0.007539275283732541,0.011896791617775035,True,+,0.27
open_ended,elitist,100,0.0961559534072876,0.2727321548259542,2.727321548259542,0.007554354824742146,0.011918330333101695,True,+,0.22
analytical,collaborative,100,0.054894833713769915,0.27272695532271524,2.7272695532271527,0.007555460686697128,0.011918330333101695,True,+,0.29
independent,dominant,100,-0.10454917117953301,-0.272694657234857,-2.7269465723485693,0.007562333341292938,0.011927170034925104,True,-,0.33
factual,libertarian,100,0.11428087472915649,0.272525480670367,2.72525480670367,0.007598425176077865,0.011982082981904367,True,+,0.22
practical,essentialist,100,-0.08258452653884887,-0.27251022490137855,-2.7251022490137853,0.00760168750854265,0.011985165438950389,True,-,0.42
methodical,grounded,100,-0.13045960187911987,-0.27250441640065143,-2.7250441640065146,0.007602929948134166,0.011985165438950389,True,-,0.44
adaptable,confident,100,-0.07147571995854378,-0.27248284410174567,-2.724828441017457,0.007607545885479108,0.011990431140761839,True,-,0.35
proactive,nostalgic,100,0.0858709156513214,0.2724531063818938,2.7245310638189384,0.007613913201606551,0.01199845500336992,True,+,0.39
methodical,wry,100,0.10065673828125,0.27240164404602335,2.724016440460234,0.007624943560859394,0.012011809866277577,True,+,0.26
cautious,futuristic,100,0.10460015654563903,0.2721573897171318,2.721573897171318,0.007677495221803905,0.012092569551768885,True,+,0.2
anxious,temperamental,100,0.07432239055633545,0.27198515766963305,2.719851576696331,0.007714749068165854,0.012149211130969848,True,+,0.29
analytical,reverent,100,-0.09901365160942077,-0.27193610924206846,-2.7193610924206846,0.007725388303092321,0.012163927981418394,True,-,0.29
stoic,adventurous,90,0.06885814997884962,0.27188040890644133,2.5792840299668507,0.01154087198835026,0.017711705582121217,True,+,0.4
inspirational,elitist,100,0.09946368217468261,0.2718565607203971,2.7185656072039706,0.007742671782292058,0.012189099774500977,True,+,0.23
verbose,pessimistic,100,0.11885047480463981,0.2716507539386066,2.716507539386066,0.007787550692631617,0.01225564649434743,True,+,0.39
adaptable,conscientious,100,-0.08185633301734924,-0.2715301810330323,-2.715301810330323,0.007813953006149996,0.012293080879968195,True,-,0.24
cautious,misanthropic,100,0.13320178002119065,0.27138557443463285,2.7138557443463283,0.007845725425341931,0.012341000501709196,True,+,0.33
humble,mischievous,100,0.09105059742927551,0.27121736621196824,2.7121736621196826,0.007882831290560062,0.012397291974446141,True,+,0.35
cautious,theoretical,100,0.10001106860116124,0.27118947087045314,2.711894708704531,0.00788900026222836,0.012404918445123217,True,+,0.28
cautious,spiritual,100,0.06763223508372902,0.27102807604279344,2.710280760427934,0.00792477850012343,0.01245909314286005,True,+,0.33
methodical,supportive,100,-0.07906479597091674,-0.27100643514759365,-2.7100643514759364,0.007929587085692037,0.01246456832867979,True,-,0.29
educational,deontological,100,-0.09647278070449829,-0.2704782748480167,-2.7047827484801665,0.008047769259108025,0.012646110169778575,True,-,0.3
pessimistic,progressive,100,-0.1226444885134697,-0.2702783374432356,-2.702783374432356,0.008092923776384,0.012714939578473944,True,-,0.36
intuitive,pessimistic,100,0.1367661827802658,0.27025594660836383,2.7025594660836383,0.008097994905488284,0.012720780767311141,True,+,0.39
confident,conscientious,100,-0.0823811960220337,-0.2700163082883086,-2.7001630828830856,0.0081524498747038,0.012803127659753869,True,-,0.26
spontaneous,petty,100,-0.05473868571221829,-0.2700081239318343,-2.7000812393183433,0.008154315534787387,0.012803127659753869,True,-,0.32
entertaining,naive,100,0.09479550421237945,0.2700073029993016,2.7000730299930162,0.008154502691377278,0.012803127659753869,True,+,0.28
independent,pluralist,100,-0.10913975819945336,-0.26997464974239244,-2.6997464974239245,0.00816195016231147,0.012812680615519007,True,-,0.34
humble,serene,100,0.11403637170791626,0.2698942407131304,2.6989424071313044,0.00818031600098564,0.012839367241486896,True,+,0.23
grounded,earnest,100,-0.09957814931869508,-0.2698110216916566,-2.698110216916566,0.008199363187024999,0.012867114183311351,True,-,0.31
open_ended,pessimistic,100,0.12412334680557251,0.2697709948831454,2.697709948831454,0.008208538873530746,0.012879363280118345,True,+,0.43
educational,hedonistic,100,0.06904490232467651,0.2696390376181408,2.6963903761814074,0.008238854669351226,0.01292477201133203,True,+,0.3
empathetic,verbose,100,-0.08653753876686096,-0.2696020373366457,-2.6960203733664567,0.00824737333358607,0.012934488870741544,True,-,0.35
verbose,skeptical,100,0.09137388080358505,0.2696001821455585,2.6960018214555848,0.008247800669279236,0.012934488870741544,True,+,0.28
methodical,sarcastic,100,0.0842408537864685,0.2694499416482216,2.6944994164822167,0.008282474797626659,0.012986699432475496,True,+,0.28
formal,playful,100,0.05656686186790466,0.2693743020578871,2.693743020578871,0.008299981783377448,0.013011979446922617,True,+,0.32
analytical,mystical,100,0.06307413954287767,0.2693015988921147,2.6930159889211467,0.008316840796711824,0.01303623536586479,True,+,0.29
problem_solving,zealous,100,0.0775630396604538,0.26869033198497566,2.6869033198497565,0.008459821091734796,0.013258139090081207,True,+,0.37
inclusive,mercurial,100,0.13760650247335435,0.268671738053161,2.68671738053161,0.008464205128347245,0.013262798500827488,True,+,0.37
collaborative,moderate,100,-0.11248901844024659,-0.26852427982795135,-2.6852427982795137,0.00849904560733912,0.01331295262606028,True,-,0.39
optimistic,critical,100,0.1176363293081522,0.2682153394404833,2.6821533944048332,0.008572462472276643,0.013425715967910768,True,+,0.36
skeptical,utilitarian,100,-0.11665705665946006,-0.26813962537219505,-2.6813962537219505,0.008590542823614142,0.013449550723180034,True,-,0.26
verbose,collaborative,100,0.060772295147180556,0.268115453968166,2.68115453968166,0.008596322184591599,0.01345635779103431,True,+,0.37
calm,fundamentalist,100,-0.12728795766830445,-0.26806411066739994,-2.680641106673999,0.008608610030834518,0.013473349032608136,True,-,0.27
conscientious,skeptical,100,0.09448998689651489,0.26803972961225836,2.680397296122584,0.008614450659252551,0.013480245746125184,True,+,0.3
flexible,sardonic,100,0.08230266571044922,0.26787486855289167,2.678748685528917,0.008654038574323205,0.013539940512423122,True,+,0.22
playful,judgmental,100,0.10140928357839585,0.2678450884532415,2.6784508845324146,0.00866120721616347,0.013548901286726013,True,+,0.38
curious,qualitative,100,0.15311870217323303,0.2678097607944867,2.6780976079448675,0.008669718248742245,0.01355995865859852,True,+,0.42
optimistic,cryptic,100,0.07581166446208953,0.26750906815714437,2.6750906815714437,0.0087424679456656,0.013671468755491039,True,+,0.37
adaptable,fatalistic,100,0.08014132216572761,0.267354852413724,2.6735485241372396,0.008779993403595077,0.013726748714671786,True,+,0.36
educational,verbose,100,0.08761014938354492,0.2673517972207731,2.673517972207731,0.00878073830014058,0.013726748714671786,True,+,0.33
concise,mercurial,60,0.10998547077178955,0.2672800123280035,2.0703420730409414,0.042805710418937555,0.05926847517130845,False,+,0.25
collaborative,visceral,100,0.07753905534744263,0.26719498446304396,2.6719498446304395,0.008819048392781718,0.013783401128518006,True,+,0.43
flexible,fundamentalist,100,-0.10182794332504272,-0.2671914631529447,-2.6719146315294466,0.008819910402982533,0.013783401128518006,True,-,0.31
big_picture,solemn,100,-0.08520886421203613,-0.2671691073560146,-2.671691073560146,0.00882538484356215,0.013788510486467462,True,-,0.25
narrative,contemporary,100,-0.0896729527041316,-0.2671661324108999,-2.6716613241089995,0.008826113574156885,0.013788510486467462,True,-,0.29
concise,ironic,60,0.09377671877543131,0.2670352546906602,2.0684461885343657,0.042989781569155026,0.05950239737375825,False,+,0.26666666666666666
adaptable,historical,100,0.09760302484035492,0.26699144868382174,2.6699144868382176,0.008868999198595913,0.01385320579375234,True,+,0.31
skeptical,verbose,100,-0.08776183366775513,-0.26689338235383525,-2.668933823538352,0.008893157649877775,0.013886325898480248,True,-,0.29
stoic,acerbic,90,0.07144519752926297,0.26684897269928876,2.531551635017528,0.013111112874768608,0.01995538552830714,True,+,0.3333333333333333
analytical,diplomatic,100,-0.08747509956359863,-0.26681576380422745,-2.668157638042274,0.008912321117907176,0.013913937636327431,True,-,0.41
cautious,reserved,100,-0.0998413211107254,-0.2666192462717132,-2.666192462717132,0.008961007418825164,0.013987623669371726,True,-,0.29
skeptical,hostile,100,0.08724713563919068,0.26648066380530455,2.664806638053045,0.008995485417540547,0.014039110563652854,True,+,0.43
inclusive,libertarian,100,0.16137659192085266,0.2663843652945327,2.663843652945327,0.009019514338802808,0.014074275362673704,True,+,0.33
big_picture,chill,100,0.06098590552806854,0.26634609170423396,2.66346091704234,0.009029080717402431,0.01408686452175649,True,+,0.32
factual,temperamental,100,0.09796247005462647,0.2663110717569628,2.663110717569628,0.009037841913506366,0.014095854320053067,True,+,0.36
factual,formal,100,-0.08488130331039428,-0.26628460793304504,-2.6628460793304503,0.00904446767265028,0.014103848062858765,True,-,0.25
narrative,assertive,100,0.07659170914441348,0.266119559273737,2.6611955927373696,0.00908589042946348,0.014166092227061985,True,+,0.43
proactive,bitter,100,0.09152349233627319,0.266095915971479,2.6609591597147904,0.009091838318634755,0.014173014957739089,True,+,0.37
stoic,judgmental,90,0.08093333707915412,0.26603036311485223,2.5237856226137376,0.013384028414922448,0.02033126488368956,True,+,0.34444444444444444
empathetic,secular,100,-0.054735984541475775,-0.26590771827126,-2.6590771827125996,0.009139308744786922,0.014244652993035494,True,-,0.28
reactive,concise,100,0.07283883333206177,0.2658349199849959,2.658349199849959,0.009157731330221807,0.014271000415133454,True,+,0.32
skeptical,nurturing,100,-0.06903062105178832,-0.2656809441948684,-2.6568094419486834,0.009196807874482203,0.014329519976816295,True,-,0.39
collaborative,supportive,100,0.06497515916824341,0.2656610103964629,2.6566101039646286,0.009201877777429326,0.014335043272760303,True,+,0.28
adaptable,neurotic,100,-0.07370414972305298,-0.2656326527237082,-2.656326527237082,0.009209094547069788,0.014341069952584337,True,-,0.29
reactive,universalist,100,-0.08911498755216599,-0.26562782633270066,-2.656278263327006,0.009210323330186345,0.014341069952584337,True,-,0.29
practical,contemporary,100,0.09301955405622721,0.26546823403247777,2.6546823403247775,0.009251038760137938,0.01440208087865131,True,+,0.31
resilient,patient,100,-0.04040769100189209,-0.2654616046017704,-2.6546160460177037,0.00925273359248497,0.014402334123093016,True,-,0.31
flexible,competitive,100,0.06383939545601607,0.26532038419255116,2.653203841925512,0.00928890386271882,0.014456241110853791,True,+,0.29
humble,nostalgic,100,0.08511664748191833,0.2650251431222866,2.6502514312228658,0.009364936982818386,0.01457215819210277,True,+,0.34
collaborative,sassy,100,0.06867109775543213,0.2650113454710402,2.650113454710402,0.009368504024550164,0.014575295900491813,True,+,0.27
speculative,secular,100,-0.05990320958197117,-0.2649831661428064,-2.649831661428064,0.009375792916388265,0.014584221978164768,True,-,0.34
collaborative,cruel,100,-0.055678609609603885,-0.26494447527658765,-2.6494447527658767,0.009385809099291282,0.014597386752703185,True,-,0.32
traditional,fundamentalist,95,-0.12215646944547955,-0.2648316374510336,-2.581259506234232,0.011390177258856831,0.0174947167047801,True,-,0.2631578947368421
casual,optimistic,100,-0.14558096550405025,-0.2648183990099586,-2.6481839900995863,0.00941851463948736,0.014645829216076293,True,-,0.38
analytical,goofy,100,0.08638351440429687,0.2647508071620404,2.6475080716204036,0.009436091154121954,0.01467073384861832,True,+,0.27
problem_solving,benevolent,100,0.09077133178710937,0.26464460151600466,2.646446015160046,0.009463768765198909,0.01471133229582764,True,+,0.28
flexible,visceral,100,0.08447199225425721,0.26461666105918585,2.646166610591859,0.009471062360769257,0.014720235812042166,True,+,0.36
concise,dramatic,60,0.05707736909389496,0.2645208859967249,2.0489699723786927,0.04492078991938913,0.061968803234848525,False,+,0.35
narrative,dominant,100,-0.09843377731740474,-0.26451398222909583,-2.6451398222909583,0.009497909448966387,0.014758087211205265,True,-,0.38
patient,reactive,100,0.10797621011734009,0.26451151218602664,2.6451151218602664,0.009498556130616155,0.014758087211205265,True,+,0.3
cautious,agreeable,100,0.10649750053882599,0.2644454631927197,2.6444546319271973,0.009515863199876956,0.01478253413962046,True,+,0.34
analytical,militant,100,0.08023024916648865,0.2643332616182498,2.643332616182498,0.009545329257044061,0.014825858396598508,True,+,0.34
independent,understated,100,0.092417032122612,0.2642637848586638,2.642637848586638,0.009563616426957453,0.014851808097373213,True,+,0.43
skeptical,savage,100,0.07331696391105652,0.264062880669579,2.6406288066957897,0.009616675552488584,0.01493173937783163,True,+,0.44
curious,problem_solving,100,-0.0808949888497591,-0.26404905960581915,-2.6404905960581915,0.009620335494482145,0.014934955185488385,True,-,0.36
factual,flexible,100,-0.07635991096496582,-0.2639939615466922,-2.639939615466922,0.00963493848969522,0.014955155515709225,True,-,0.37
problem_solving,adventurous,100,0.06138543963432312,0.26393248569365657,2.639324856936566,0.009651255509195125,0.014978009210241732,True,+,0.42
big_picture,understated,100,-0.08220356404781341,-0.2639134627410351,-2.639134627410351,0.009656309675853417,0.014983379160287573,True,-,0.36
skeptical,melodramatic,100,0.06157117605209351,0.26382079262303487,2.638207926230349,0.009680965268772058,0.015016678799745437,True,+,0.38
data_driven,grandiose,100,0.08439057797193528,0.2638072492744747,2.6380724927447465,0.009684573347419354,0.01501979697504404,True,+,0.28
humble,effusive,100,0.08190475612878799,0.26373448765718904,2.63734487657189,0.009703978582228438,0.01504740987676465,True,+,0.39
concise,conscientious,60,-0.09179450670878092,-0.26370512368246124,-2.042651104663479,0.045563199045635404,0.06273532606254179,False,-,0.21666666666666667
intuitive,temperamental,100,0.08705539464950561,0.26364761127815567,2.6364761127815566,0.009727194247240336,0.015080921313550908,True,+,0.26
resilient,cynical,100,0.1021353642642498,0.2635087758618376,2.6350877586183756,0.009764399081441366,0.01513610675553246,True,+,0.3
adaptable,ironic,100,0.07563877820968629,0.26339213608636963,2.633921360863696,0.009795755436501807,0.015182209580068754,True,+,0.3
problem_solving,relativist,100,0.09743468932807446,0.2633667336335201,2.633667336335201,0.009802596464369782,0.015190307742346844,True,+,0.33
cautious,ethereal,100,0.06097435534000397,0.2632347897239439,2.632347897239439,0.009838199298564467,0.015242965783172241,True,+,0.33
grounded,misanthropic,100,0.09816460847854615,0.2631445230381285,2.631445230381285,0.009862623577293539,0.015278289655003174,True,+,0.4
analytical,convergent,100,0.08308419048786163,0.26302090245773296,2.6302090245773297,0.009896161710324375,0.015327717923389212,True,+,0.34
analytical,curious,100,0.07211578130722046,0.2629614950897745,2.6296149508977456,0.00991231553251253,0.015350208567647083,True,+,0.28
confident,accommodating,100,0.047236532270908356,0.26292998010802543,2.6292998010802537,0.009920894642162543,0.015360963537527245,True,+,0.28
patient,conceptual,100,0.09390941444784402,0.2626969878305441,2.626969878305441,0.009984529171857714,0.015456945687658518,True,+,0.35
practical,stoic,100,-0.08279094696044922,-0.2623665699053255,-2.6236656990532548,0.010075405343587612,0.015592494275555408,True,-,0.43
agreeable,diplomatic,100,-0.09070893168449402,-0.26228175835165496,-2.6228175835165493,0.010098851686675427,0.015626206725061566,True,-,0.32
factual,skeptical,100,0.08248151183128356,0.26220047447736305,2.6220047447736308,0.010121369070851063,0.01565847091277156,True,+,0.21
methodical,whimsical,100,0.06831539928913116,0.2620786895358796,2.620786895358796,0.010155191065351087,0.01570821063259836,True,+,0.37
inclusive,curious,100,0.11480273842811585,0.262061227699821,2.62061227699821,0.010160048913958927,0.015713139156172083,True,+,0.36
problem_solving,judgmental,100,-0.08026089906692505,-0.26204566301199134,-2.6204566301199135,0.010164380749976434,0.015717252681325625,True,-,0.37
conscientious,melodramatic,100,0.07231350779533387,0.2620388882851477,2.6203888828514774,0.010166266757643129,0.015717583473987735,True,+,0.33
casual,esoteric,100,-0.08092131674289703,-0.2619688201206444,-2.6196882012064435,0.010185791505998047,0.015745180094784022,True,-,0.29
resilient,skeptical,100,0.07748095005750656,0.261771266740689,2.61771266740689,0.010241023079886913,0.01582795411886501,True,+,0.26
narrative,universalist,100,-0.07931223124265671,-0.26159663067053696,-2.61596630670537,0.010290072685901899,0.01590114799399603,True,-,0.28
traditional,callous,95,-0.04980575599168476,-0.26159000857256004,-2.549664016213556,0.01240046477884961,0.018944314792976813,True,-,0.4105263157894737
serious,extroverted,100,0.053977303206920624,0.26157627897857283,2.615762789785728,0.010295802604069041,0.015907387323841057,True,+,0.46
empathetic,educational,100,-0.06775720834732056,-0.2615326821534977,-2.615326821534977,0.010308086777838907,0.015923749500687874,True,-,0.25
proactive,pedantic,100,0.06884380018338561,0.2614833377855668,2.6148333778556685,0.010322006397883814,0.015942632293806745,True,+,0.34
concise,arrogant,60,0.07780014475186665,0.2614698972577671,2.025337115227793,0.04736425700067316,0.06503418285222433,False,+,0.26666666666666666
educational,manic,100,0.08267866134643555,0.261229430394265,2.61229430394265,0.010393900349637797,0.0160510371753894,True,+,0.3
resilient,utilitarian,100,-0.11156798824667931,-0.2611363607090103,-2.611363607090103,0.01042036614117189,0.016089264409825194,True,-,0.31
stoic,futuristic,90,0.08520415276288987,0.2610849356857366,2.4768691785765085,0.015144078108712884,0.0227657659078684,True,+,0.18888888888888888
entertaining,avoidant,100,0.1508757710456848,0.26084039368723994,2.6084039368723992,0.01050493395089868,0.016217175092535323,True,+,0.18
inclusive,chaotic,100,0.09503607854247093,0.2607332885951898,2.607332885951898,0.010535689911261501,0.016261984427891313,True,+,0.41
confident,dominant,100,0.0851561515033245,0.26069574605641804,2.60695746056418,0.010546489739228887,0.016275981538130282,True,+,0.39
inspirational,irreverent,100,0.08481450080871582,0.26067370730149686,2.606737073014969,0.01055283426341806,0.016283099487217623,True,+,0.34
accessible,verbose,100,-0.07634264707565308,-0.2606581011962416,-2.6065810119624158,0.010557329038323847,0.01628736139180111,True,-,0.34
reactive,resilient,100,-0.09150854349136353,-0.2606483588937124,-2.606483588937124,0.01056013583299771,0.016289018186770345,True,-,0.35
concise,edgy,60,0.11400766372680664,0.2605963070555054,2.0185703146182536,0.04808467064970321,0.06598480351930076,False,+,0.31666666666666665
analytical,cynical,100,0.09124847039580346,0.26056881552746414,2.6056881552746414,0.010583077802757012,0.01632172786643411,True,+,0.32
pessimistic,sardonic,100,0.11966979503631592,0.2605392985254196,2.6053929852541957,0.010591602564826047,0.016332195555998172,True,+,0.35
inclusive,environmental,100,0.11449808925390244,0.26046811919426255,2.604681191942626,0.010612185270706216,0.016361250048325147,True,+,0.28
concise,zealous,60,0.07324205239613851,0.2602986280552996,2.016264502997628,0.04833230164993308,0.06629558376030512,False,+,0.43333333333333335
proactive,patient,100,-0.03896904081106186,-0.2600853965664895,-2.600853965664895,0.010723476345342731,0.016530120965270855,True,-,0.34
formal,pacifist,100,0.07256776675581932,0.2600082844183308,2.600082844183308,0.010746026717668947,0.016562166116754894,True,+,0.34
collaborative,militant,100,0.0841362714767456,0.25998552395852575,2.5998552395852577,0.01075269087264801,0.016569720361129723,True,+,0.35
methodical,skeptical,100,0.08683439165353775,0.25986528243788676,2.598652824378868,0.01078795896278796,0.016621343099525787,True,+,0.27
resilient,chill,100,0.05465247869491577,0.2597989220284606,2.597989220284606,0.010807467835872359,0.016648672182432017,True,+,0.29
traditional,manic,95,0.0735524202647962,0.2597299803119669,2.5315347032820226,0.013015914729093742,0.019826543259355237,True,+,0.2736842105263158
problem_solving,ethereal,100,0.05234403371810913,0.25952023664310314,2.5952023664310317,0.010889744829024715,0.016772669407313177,True,+,0.31
curious,idealistic,100,-0.09420111950486898,-0.25942597058703204,-2.5942597058703205,0.01091770288379128,0.016812976262719204,True,-,0.37
intuitive,extroverted,100,0.0650358260422945,0.25930452238209484,2.5930452238209485,0.01095381825478236,0.016865829909083405,True,+,0.33
educational,convergent,100,0.08127233982086182,0.2592916294458454,2.592916294458454,0.010957658581984954,0.016868979801942116,True,+,0.39
analytical,sassy,100,0.0817529320716858,0.2590337355706045,2.590337355706045,0.011034731155682471,0.016984849003342923,True,+,0.33
collaborative,materialist,100,-0.08543723464012146,-0.2588864376891132,-2.588864376891132,0.011078970751382203,0.017050151451046613,True,-,0.27
data_driven,ethereal,100,-0.05502200901508331,-0.2587488042646215,-2.587488042646215,0.011120452200942666,0.017111188523303497,True,-,0.27
cautious,convergent,100,0.08388551838696003,0.2585028999972908,2.585028999972908,0.01119491427486789,0.01722151810707789,True,+,0.39
proactive,calm,100,-0.08696863412857056,-0.258499921809951,-2.5849992180995103,0.011195818845995,0.01722151810707789,True,-,0.32
educational,pacifist,100,0.06555918022990227,0.258405836847504,2.5840583684750404,0.011224429416162775,0.01726015133602612,True,+,0.31
supportive,materialist,100,-0.09744262754917145,-0.2584052537827087,-2.5840525378270867,0.011224606927354008,0.01726015133602612,True,-,0.3
methodical,earnest,100,-0.09913968324661254,-0.2583557404687253,-2.5835574046872525,0.011239690246640566,0.01728051820713466,True,-,0.25
casual,meditative,100,-0.047542130947113036,-0.2583128768058055,-2.5831287680580552,0.011252762625426495,0.0172977871919884,True,-,0.35
big_picture,anxious,100,-0.07884369015693665,-0.2580981563868455,-2.580981563868455,0.01131845367198376,0.017395922909850776,True,-,0.2
speculative,assertive,100,0.09343185391277074,0.25802366780298486,2.580236678029849,0.011341323157214502,0.017428222605495557,True,+,0.44
factual,relativist,100,0.10583431344479323,0.25799109370731593,2.5799109370731594,0.011351337138133364,0.01744075990494502,True,+,0.27
collaborative,elitist,100,0.10661962509155273,0.2579132561042947,2.5791325610429467,0.011375298379093537,0.017474718869664854,True,+,0.18
