trait,axis,n,mean_delta,cohen_d,t_stat,p_raw,p_adjusted,significant,direction,exceedance_rate
playful,charismatic,100,0.4132712597772479,1.7403788810684295,17.403788810684297,6.975543638339726e-32,2.2610382827721873e-29,True,+,0.7
casual,gregarious,100,0.40916576236486435,1.7347046674205782,17.34704667420578,8.905416445807084e-32,2.7903638196862193e-29,True,+,0.73
playful,adventurous,100,0.39051190108060835,1.733358781998573,17.33358781998573,9.437149639615787e-32,2.830641694105705e-29,True,+,0.63
casual,entertaining,100,0.5726984378695488,1.7328744471100752,17.32874447110075,9.636227043764102e-32,2.830641694105705e-29,True,+,0.62
casual,introverted,100,-0.5599378454685211,-1.7248254692490703,-17.248254692490704,1.3638415066786171e-31,3.884881867508788e-29,True,-,0.55
casual,empathetic,100,0.5231810316443444,1.7232033027411773,17.232033027411774,1.462885760937255e-31,4.044448868473587e-29,True,+,0.62
casual,detached,100,-0.48238690197467804,-1.7158168578831452,-17.15816857883145,2.0138655403346475e-31,5.408667451184482e-29,True,-,0.71
playful,iconoclastic,100,0.4075787492841482,1.7144617045460018,17.14461704546002,2.135658270877229e-31,5.576441040623875e-29,True,+,0.6
casual,conscientious,100,-0.545792441368103,-1.7079923654414475,-17.079923654414475,2.8275580679019434e-31,7.18352590223737e-29,True,-,0.61
playful,mischievous,100,0.6505959382653237,1.7060318638172567,17.060318638172568,3.0788760484652908e-31,7.616167067256246e-29,True,+,0.74
casual,dispassionate,100,-0.3945867258310318,-1.704724895281339,-17.04724895281339,3.258795868453838e-31,7.854533631657969e-29,True,-,0.42
casual,condescending,100,0.3925314873456955,1.7037236214126512,17.037236214126512,3.4037641030875703e-31,7.99884564225579e-29,True,+,0.53
playful,passionate,100,0.5946202367544174,1.7030983682773388,17.03098368277339,3.497566206306268e-31,8.018810326653395e-29,True,+,0.77
playful,whimsical,100,0.6279153524339199,1.698728058685787,16.98728058685787,4.230089867608327e-31,9.467343989409113e-29,True,+,0.69
playful,empathetic,100,0.7394217620790005,1.6894294835941983,16.894294835941984,6.344699191722711e-31,1.3869807535393834e-28,True,+,0.8
playful,flirty,100,0.5808634078502655,1.6861958515137858,16.861958515137857,7.307170009253303e-31,1.5610772292495692e-28,True,+,0.68
