trait,axis,n,mean_delta,cohen_d,t_stat,p_raw,p_adjusted,significant,direction,exceedance_rate
empathetic,formal,100,-0.5467952564358711,-1.1996311213989765,-11.996311213989765,5.2246311421729386e-21,5.893383928371075e-19,True,-,0.62
entertaining,animated,100,0.33050811648368833,1.1956230692398326,11.956230692398327,6.364445997964806e-21,7.0694542722666225e-19,True,+,0.65
empathetic,serious,100,-0.5580818668007851,-1.1954633482352213,-11.954633482352213,6.414711323395872e-21,7.0694542722666225e-19,True,-,0.52
speculative,subversive,100,0.39519982144236565,1.1951405240387272,11.951405240387272,6.5175257711077215e-21,7.078571168113125e-19,True,+,0.5
cautious,emotional,100,0.29829474553465846,1.1949757523084628,11.949757523084628,6.570638652086651e-21,7.078571168113125e-19,True,+,0.46
inspirational,whimsical,99,0.435340807744951,1.1947739190840898,11.887850396713107,1.0391139551073578e-20,1.0712929679106824e-18,True,+,0.5353535353535354
cautious,accommodating,100,0.22167274355888367,1.1929893921083696,11.929893921083698,7.246154459247478e-21,7.719569883918313e-19,True,+,0.4
inspirational,risk_taking,99,0.3669418305760682,1.1905753713246292,11.84607537396555,1.2753106066984282e-20,1.2737164684400551e-18,True,+,0.494949494949495
pessimistic,sycophantic,100,0.2741724030673504,1.1898859874035936,11.898859874035935,8.443744317829246e-21,8.896551705422727e-19,True,+,0.48
inspirational,dispassionate,99,-0.37782155443923643,-1.1864555100045038,-11.805083271404088,1.5594087719229194e-20,1.541403227339892e-18,True,-,0.5252525252525253
anxious,subversive,100,0.3204828879237175,1.1859955215197702,11.8599552151977,1.0229536325254781e-20,1.066095590071118e-18,True,+,0.44
inspirational,sycophantic,99,0.30808375625297274,1.1850378033109172,11.790977267907884,1.6712044590079064e-20,1.635051872751817e-18,True,+,0.46464646464646464
anxious,serious,100,-0.6351690617203712,-1.1850178456665443,-11.850178456665445,1.0735013620389879e-20,1.0949713892797676e-18,True,-,0.53
pessimistic,forgiving,100,0.23905306816101074,1.183917336943689,11.83917336943689,1.1334041393902032e-20,1.143903040891923e-18,True,+,0.4
empathetic,sycophantic,100,0.22590381018817424,1.1748894313338187,11.748894313338187,1.7700726805090366e-20,1.714288571789964e-18,True,+,0.38
inspirational,subversive,99,0.3717059553271592,1.1730085286115355,11.671287495873989,3.0091104954525504e-20,2.671421428740653e-18,True,+,0.48484848484848486
humble,ritualistic,100,-0.45648604616522787,-1.1721903074568198,-11.721903074568198,2.0226774099757274e-20,1.9393431006847274e-18,True,-,0.64
humble,humble,100,0.2673343677818775,1.1710628553972886,11.710628553972885,2.1386212131036096e-20,2.030207939726476e-18,True,+,0.47
inspirational,entertaining,99,0.4776522542792137,1.1709896287391968,11.651199695776459,3.321620017277957e-20,2.895244793241914e-18,True,+,0.6161616161616161
humble,condescending,100,0.34647078305482865,1.1702573903644684,11.702573903644684,2.2255139234046924e-20,2.091983088000411e-18,True,+,0.5
cautious,entertaining,100,0.3556474593281746,1.1698288412139655,11.698288412139656,2.2731797008563922e-20,2.1160433953214648e-18,True,+,0.49
skeptical,empathetic,100,0.34155312418937683,1.1689306502673464,11.689306502673466,2.3764303008789225e-20,2.1908859350795296e-18,True,+,0.49
playful,playful,100,0.5543816429376602,1.1663528449128093,11.663528449128094,2.699636878120752e-20,2.4424859029447994e-18,True,+,0.63
skeptical,urgent,100,-0.2983892225474119,-1.1662932066514677,-11.66293206651468,2.7076145534638665e-20,2.4424859029447994e-18,True,-,0.41
entertaining,rebellious,100,0.2750729564577341,1.1661582019676215,11.661582019676215,2.725761280925047e-20,2.4424859029447994e-18,True,+,0.4
empathetic,spontaneous,100,0.3304499813914299,1.1638091627912723,11.638091627912724,3.0617739165588166e-20,2.693237459813388e-18,True,+,0.41
speculative,whimsical,100,0.30186743170022967,1.1599211380065668,11.599211380065668,3.71169264442138e-20,3.2060999166407383e-18,True,+,0.43
pessimistic,whimsical,100,0.2984196653962135,1.1588754096248985,11.588754096248985,3.9089926864930154e-20,3.3444973903856566e-18,True,+,0.46
speculative,provocative,100,0.3734236946888268,1.1587072910225125,11.587072910225125,3.9416792356443385e-20,3.3444973903856566e-18,True,+,0.41
cautious,dispassionate,100,-0.2526541717350483,-1.158436547273671,-11.58436547273671,3.9948958981984845e-20,3.359917708063778e-18,True,-,0.39
entertaining,playful,100,0.6590371179580689,1.1573520031332463,11.573520031332464,4.2153944588145864e-20,3.5145393105316744e-18,True,+,0.66
empathetic,solemn,100,-0.5332758241891861,-1.1556444604301745,-11.556444604301745,4.5875557985544476e-20,3.791852154874141e-18,True,-,0.52
pessimistic,dispassionate,100,-0.3454139019548893,-1.1552756699682842,-11.552756699682842,4.672165370282891e-20,3.8287796213908e-18,True,-,0.52
playful,provocative,100,0.2913204441592097,1.1527729265009499,11.527729265009498,5.289216176051016e-20,4.297712262370944e-18,True,+,0.38
skeptical,humble,100,0.2576719157397747,1.1519895520335608,11.519895520335607,5.498671883475765e-20,4.430358488971902e-18,True,+,0.46
entertaining,spontaneous,100,0.541419153213501,1.1506977049780425,11.506977049780424,5.862407319059518e-20,4.6840634479285555e-18,True,+,0.62
entertaining,sycophantic,100,0.3698187440633774,1.1468327824836342,11.468327824836342,7.101193891556844e-20,5.626962564648514e-18,True,+,0.46
humble,entertaining,100,0.39634503215551375,1.1454671830155743,11.454671830155743,7.599037754022924e-20,5.972096228325557e-18,True,+,0.54
playful,dispassionate,100,-0.3594454612582922,-1.1441127789771286,-11.441127789771286,8.1273681474481e-20,6.335382585181495e-18,True,-,0.52
narrative,condescending,100,0.33125397890806196,1.1420053926385123,11.42005392638512,9.02361857667208e-20,6.977294751059024e-18,True,+,0.48
inspirational,animated,99,0.33988403829962316,1.1402386286812973,11.345231108415708,1.5014532157992574e-19,1.10737949485256e-17,True,+,0.5858585858585859
playful,passive_aggressive,100,0.3308368384838104,1.137314629184327,11.37314629184327,1.1390665347078314e-19,8.737095947822951e-18,True,+,0.44
empathetic,stoic,100,-0.3984005510807037,-1.13692147704737,-11.3692147704737,1.1615321732204127e-19,8.838706727648665e-18,True,-,0.52
speculative,entertaining,100,0.3769427800178528,1.1365252553874,11.365252553873999,1.1846227149475895e-19,8.943435110958652e-18,True,+,0.54
skeptical,inquisitive,100,0.2966447407007217,1.1341129615274899,11.341129615274898,1.3354779404421414e-19,1.0003564447624416e-17,True,+,0.42
